Key,Dialogue,Context
[RESPONSE]Hold_3,準備はいつでも出来ている。,Acknowledgement
[RESPONSE]MirrorgunS_0,オプティワンドを持っている。,
[RESPONSE]MirrorgunS_1,ミラーガン準備よし。,
[RESPONSE]MirrorgunS_2,オプティワンド準備よし。,
[RESPONSE]MirrorgunS_3,オプティワンド準備よし。,
[RESPONSE]MirrorgunS_4,ミラーガン準備よし。,
[RESPONSE]MirrorgunS_5,オプティワンド準備よし。,
[RESPONSE]MirrorgunS_6,オプティワンドを持っている。,
[RESPONSE]MirrorgunS_7,ミラーガンを持っている。,
[RESPONSE]Mirrorgun_0,オプティワンドを持っている。,Gear check
[RESPONSE]Mirrorgun_1,ミラーガン準備よし。,Gear check
[RESPONSE]Mirrorgun_2,オプティワンド準備よし。,Gear check
[RESPONSE]Mirrorgun_3,オプティワンド準備よし。,Gear check
[RESPONSE]Mirrorgun_4,ミラーガン準備よし。,Gear check
[RESPONSE]Mirrorgun_5,オプティワンド準備よし。,Gear check
[RESPONSE]Mirrorgun_6,オプティワンドを持っている。,Gear check
[RESPONSE]Mirrorgun_7,ミラーガンを持っている。,Gear check
[RESPONSE]MoveToS_0,移動中。,
[RESPONSE]MoveToS_1,移動中。,
[RESPONSE]MoveToS_2,移動中。,
[RESPONSE]MoveToS_3,移動中。,
[RESPONSE]MoveToS_4,今行く。,
[RESPONSE]MoveToS_5,今行く。,
[RESPONSE]MoveToS_6,今行く。,
[RESPONSE]MoveToS_7,今向かう。,
[RESPONSE]MoveToS_8,移動中。,
[RESPONSE]MoveTo_0,移動中。,Response to order to move to location
[RESPONSE]MoveTo_1,移動中。,Response to order to move to location
[RESPONSE]MoveTo_2,移動中。,Response to order to move to location
[RESPONSE]MoveTo_3,移動中。,Response to order to move to location
[RESPONSE]MoveTo_4,今行く。,Response to order to move to location
[RESPONSE]MoveTo_5,今行く。,Response to order to move to location
[RESPONSE]MoveTo_6,今行く。,Response to order to move to location
[RESPONSE]MoveTo_7,今向かう。,Response to order to move to location
[RESPONSE]MoveTo_8,移動中。,Response to order to move to location
[RESPONSE]NegativeGenericS_0,それは無理だ。,
[RESPONSE]NegativeGenericS_1,それは無理だ。,
[RESPONSE]NegativeGenericS_2,それは無理だ。,
[RESPONSE]NegativeGenericS_3,それは無理だ。,
[RESPONSE]NegativeGenericS_4,無理だ。,
[RESPONSE]NegativeGenericS_5,それは無理だ。,
[RESPONSE]NegativeGenericS_6,無理だ。,
[RESPONSE]NegativeGenericS_7,無理だ。,
[RESPONSE]NegativeGenericS_8,それは無理だ。,
[RESPONSE]NegativeGenericS_9,それは無理だ。,
[RESPONSE]NegativeGeneric_0,無理だ。,Generic negative response
[RESPONSE]NegativeGeneric_1,それは無理だ。,Generic negative response
[RESPONSE]NegativeGeneric_2,それは無理だ。,Generic negative response
[RESPONSE]NegativeGeneric_3,それは無理だ。,Generic negative response
[RESPONSE]NegativeGeneric_4,無理だ。,Generic negative response
[RESPONSE]NegativeGeneric_5,それは無理だ。,Generic negative response
[RESPONSE]NegativeGeneric_6,無理だ。,Generic negative response
[RESPONSE]NegativeGeneric_7,無理だ。,Generic negative response
[RESPONSE]NegativeGeneric_8,それは無理だ。,Generic negative response
[RESPONSE]NegativeGeneric_9,それは無理だ。,Generic negative response
[RESPONSE]NegativeNoC2S_0,吹き飛ばすのは無理だ。,
[RESPONSE]NegativeNoC2S_1,爆発物がもうない。,
[RESPONSE]NegativeNoC2S_2,爆薬がない。,
[RESPONSE]NegativeNoC2S_3,爆発物が切れた。,
[RESPONSE]NegativeNoC2S_4,C2がない。,
[RESPONSE]NegativeNoC2S_5,爆発物がない。,
[RESPONSE]NegativeNoC2S_6,爆薬がない。,
[RESPONSE]NegativeNoC2_0,吹き飛ばすのは無理だ。,Negative response to explosive use
[RESPONSE]NegativeNoC2_1,爆発物がない。,Negative response to explosive use
[RESPONSE]NegativeNoC2_2,爆薬がない。,Negative response to explosive use
[RESPONSE]NegativeNoC2_3,爆発物が切れた。,Negative response to explosive use
[RESPONSE]NegativeNoC2_4,C2がない。,Negative response to explosive use
[RESPONSE]NegativeNoC2_5,爆発物がない。,Negative response to explosive use
[RESPONSE]NegativeNoC2_6,爆薬がない。,Negative response to explosive use
[RESPONSE]NegativeNoCSGasS_0,ガス切れだ。,
[RESPONSE]NegativeNoCSGasS_1,ガスがない。,
[RESPONSE]NegativeNoCSGasS_2,缶がない。,
[RESPONSE]NegativeNoCSGasS_3,ガスがない。,
[RESPONSE]NegativeNoCSGasS_4,ガスは使えない。,
[RESPONSE]NegativeNoCSGasS_5,催涙ガスがない。,
[RESPONSE]NegativeNoCSGasS_6,催涙ガスが切れた。,
[RESPONSE]NegativeNoCSGas_0,ガスがない。,Negative response to gas use
[RESPONSE]NegativeNoCSGas_1,ガスがない。,Negative response to gas use
[RESPONSE]NegativeNoCSGas_2,缶がない。,Negative response to gas use
[RESPONSE]NegativeNoCSGas_3,ガスがない。,Negative response to gas use
[RESPONSE]NegativeNoCSGas_4,催涙ガスは使えない。,Negative response to gas use
[RESPONSE]NegativeNoCSGas_5,催涙ガスがない。,Negative response to gas use
[RESPONSE]NegativeNoCSGas_6,催涙ガス切れだ。,Negative response to gas use
[RESPONSE]NegativeNoChemlightS_0,ライトが切れた。,
[RESPONSE]NegativeNoChemlightS_1,スティックがない。,
[RESPONSE]NegativeNoChemlightS_2,ライトがない。,
[RESPONSE]NegativeNoChemlightS_3,ケムライトが切れた。,
[RESPONSE]NegativeNoChemlightS_4,ライトスティックが切れた。,
[RESPONSE]NegativeNoChemlightS_5,ケムライトが切れた。,
[RESPONSE]NegativeNoChemlight_0,ライトが切れた。,Negative response to glowstick use
[RESPONSE]NegativeNoChemlight_1,スティックがない。,Negative response to glowstick use
[RESPONSE]NegativeNoChemlight_2,ライトがない。,Negative response to glowstick use
[RESPONSE]NegativeNoChemlight_3,ケムライトが切れた。,Negative response to glowstick use
[RESPONSE]NegativeNoChemlight_4,ライトスティックが切れた。,Negative response to glowstick use
[RESPONSE]NegativeNoChemlight_5,ケムライトが切れた。,Negative response to glowstick use
[RESPONSE]NegativeNoDoorJamS_0,無理だ。ウェッジが切れた。,
[RESPONSE]NegativeNoDoorJamS_1,ドアジャマーがない。,
[RESPONSE]NegativeNoDoorJamS_2,ジャムが使えない。,
[RESPONSE]NegativeNoDoorJamS_3,ウェッジは使えない。,
[RESPONSE]NegativeNoDoorJam_0,無理だ。ウェッジが切れた。,Negative response to door jam use
[RESPONSE]NegativeNoDoorJam_1,ドアジャマーがない。,Negative response to door jam use
[RESPONSE]NegativeNoDoorJam_2,ジャマーは使えない。,Negative response to door jam use
[RESPONSE]NegativeNoDoorJam_3,ウェッジは使えない。,Negative response to door jam use
[RESPONSE]NegativeNoFlashbangS_0,フラッシュバンが切れた。,
[RESPONSE]NegativeNoFlashbangS_1,フラッシュバンが切れた。,
[RESPONSE]NegativeNoFlashbangS_2,ジャムが使えない。,
[RESPONSE]NegativeNoFlashbangS_3,フラッシュバンは使えない。,
[RESPONSE]NegativeNoFlashbangS_4,使えるフラッシュバンがない。,
[RESPONSE]NegativeNoFlashbangS_5,,
[RESPONSE]NegativeNoFlashbang_0,フラッシュバンが切れた。,Negative response to flash grenade use
[RESPONSE]NegativeNoFlashbang_1,フラッシュバンが切れた。,Negative response to flash grenade use
[RESPONSE]NegativeNoFlashbang_2,フラッシュバンは使えない。,Negative response to flash grenade use
[RESPONSE]NegativeNoFlashbang_3,フラッシュバンは使えない。,Negative response to flash grenade use
[RESPONSE]NegativeNoFlashbang_4,使えるフラッシュバンがない。,Negative response to flash grenade use
[RESPONSE]NegativeNoFlashbang_5,もう残ってない。,Negative response to flash grenade use
[RESPONSE]NegativeNoMirrorgunS_0,オプティワンドがない。,
[RESPONSE]NegativeNoMirrorgunS_1,オプティワンドを持って来なかった。,
[RESPONSE]NegativeNoMirrorgunS_2,オプティワンドは使えない。,
[RESPONSE]NegativeNoMirrorgunS_3,ミラーガンは使えない。,
[RESPONSE]NegativeNoMirrorgunS_4,使えない。,
[RESPONSE]NegativeNoMirrorgunS_5,持ってない。,
[RESPONSE]NegativeNoMirrorgunS_6,ミラーガンがない。,
[RESPONSE]NegativeNoMirrorgun_0,オプティワンドがない。,Negative response to mirrorgun use
[RESPONSE]NegativeNoMirrorgun_1,オプティワンドを持って来なかった。,Negative response to mirrorgun use
[RESPONSE]NegativeNoMirrorgun_2,オプティワンドは使えない。,Negative response to mirrorgun use
[RESPONSE]NegativeNoMirrorgun_3,ミラーガンは使えない。,Negative response to mirrorgun use
[RESPONSE]NegativeNoMirrorgun_4,使えない。,Negative response to mirrorgun use
[RESPONSE]NegativeNoMirrorgun_5,持ってない。,Negative response to mirrorgun use
[RESPONSE]NegativeNoMirrorgun_6,ミラーガンがない。,Negative response to mirrorgun use
[RESPONSE]NegativeNoShotgunS_0,弾切れだ。,
[RESPONSE]NegativeNoShotgunS_1,撃てない。,
[RESPONSE]NegativeNoShotgunS_2,ブリーチング弾が切れた。,
[RESPONSE]NegativeNoShotgunS_3,行く道がない。,
[RESPONSE]NegativeNoShotgunS_4,突破できない。弾切れだ。,
[RESPONSE]NegativeNoShotgunS_5,ショットガンは使えない。,
[RESPONSE]NegativeNoShotgun_0,弾切れだ。,Negative response to shotgun use
[RESPONSE]NegativeNoShotgun_1,撃てない！,Negative response to shotgun use
[RESPONSE]NegativeNoShotgun_2,ブリーチング弾が切れた。,Negative response to shotgun use
[RESPONSE]NegativeNoShotgun_3,弾がない。,Negative response to shotgun use
[RESPONSE]NegativeNoShotgun_4,突破できない。弾切れだ。,Negative response to shotgun use
[RESPONSE]NegativeNoShotgun_5,ショットガンは使えない。,Negative response to shotgun use
[RESPONSE]NegativeNoStingerS_0,スティンガーがない！,
[RESPONSE]NegativeNoStingerS_1,スティンガーがもうない！,
[RESPONSE]NegativeNoStingerS_2,スティンガーが切れた。,
[RESPONSE]NegativeNoStingerS_3,スティンガーがない。,
[RESPONSE]NegativeNoStingerS_4,ショットガンは使えない。,
[RESPONSE]NegativeNoStinger_0,スティンガーがない。,Negative response to stinger grenade use
[RESPONSE]NegativeNoStinger_1,スティンガーがもうない。,Negative response to stinger grenade use
[RESPONSE]NegativeNoStinger_2,スティンガーが切れた。,Negative response to stinger grenade use
[RESPONSE]NegativeNoStinger_3,スティンガーがない。,Negative response to stinger grenade use
[RESPONSE]NegativeNoStinger_4,スティンガーは使えない。,Negative response to stinger grenade use
[RESPONSE]NegativePositionS_0,そこには行けない。,
[RESPONSE]NegativePositionS_1,そこに行くのは無理だ。,
[RESPONSE]NegativePositionS_2,そこに行く手段がない。,
[RESPONSE]NegativePositionS_3,そこには行けない。,
[RESPONSE]NegativePositionS_4,そこに行く道がない。,
[RESPONSE]NegativePositionS_5,そこには行けない。,
[RESPONSE]NegativePositionS_6,そこには行けない。,
[RESPONSE]NegativePosition_0,そこには行けない。,Negative response to relocate
[RESPONSE]NegativePosition_1,そこに行くのは無理だ。,Negative response to relocate
[RESPONSE]NegativePosition_2,そこに行く手段がない。,Negative response to relocate
[RESPONSE]NegativePosition_3,そこには行けない。,Negative response to relocate
[RESPONSE]NegativePosition_4,そこに行く道がない。,Negative response to relocate
[RESPONSE]NegativePosition_5,そこには行けない。,Negative response to relocate
[RESPONSE]NegativePosition_6,そこには行けない。,Negative response to relocate
[RESPONSE]OpenClearS_0,準備よし。,
[RESPONSE]OpenClearS_1,中に入るぞ。,
[RESPONSE]OpenClearS_2,やるぞ。,
[RESPONSE]OpenClearS_3,行こう。,
[RESPONSE]OpenClearS_4,準備はできている。,
[RESPONSE]OpenClearS_5,配置につく。,
[RESPONSE]OpenClearS_6,準備しろ。,
[RESPONSE]OpenClearS_7,クリアリング。,
[RESPONSE]OpenClearS_8,行こう。,
[RESPONSE]OpenClear_0,準備よし。,Response to order to move in and clear area
[RESPONSE]OpenClear_1,中に入る。,Response to order to move in and clear area
[RESPONSE]OpenClear_2,やるぞ。,Response to order to move in and clear area
[RESPONSE]OpenClear_3,行こう。,Response to order to move in and clear area
[RESPONSE]OpenClear_4,準備できている。,Response to order to move in and clear area
[RESPONSE]OpenClear_5,配置につく。,Response to order to move in and clear area
[RESPONSE]OpenClear_6,準備しろ。,Response to order to move in and clear area
[RESPONSE]OpenClear_7,クリアリング。,Response to order to move in and clear area
[RESPONSE]OpenClear_8,行こう。,Response to order to move in and clear area
[RESPONSE]PickLockS_0,マルチツールを使う。,
[RESPONSE]PickLockS_1,解錠する。,
[RESPONSE]PickLockS_2,解錠する。,
[RESPONSE]PickLockS_3,鍵を開ける。,
[RESPONSE]PickLockS_4,ロックピックを使う。,
[RESPONSE]PickLockS_5,マルチツール、準備よし。,
[RESPONSE]PickLockS_6,解錠する。,
[RESPONSE]PickLock_0,マルチツールを使う。,Response to order to pick a lock
[RESPONSE]PickLock_1,解錠する。,Response to order to pick a lock
[RESPONSE]PickLock_2,解錠する。,Response to order to pick a lock
[RESPONSE]PickLock_3,鍵を開ける。,Response to order to pick a lock
[RESPONSE]PickLock_4,ロックピックを持ってる。,Response to order to pick a lock
[RESPONSE]PickLock_5,マルチツール、準備よし。,Response to order to pick a lock
[RESPONSE]PickLock_6,解錠する。,Response to order to pick a lock
[RESPONSE]RogerGenericS_0,了解。,
[RESPONSE]RogerGenericS_1,了解。,
[RESPONSE]RogerGenericS_10,わかった。,
[RESPONSE]RogerGenericS_11,実行中。,
[RESPONSE]RogerGenericS_12,了解。,
[RESPONSE]RogerGenericS_13,わかった。,
[RESPONSE]RogerGenericS_2,了解。,
[RESPONSE]RogerGenericS_3,了解。,
[RESPONSE]RogerGenericS_4,了解。,
[RESPONSE]RogerGenericS_5,問題ない。,
[RESPONSE]RogerGenericS_6,承知。,
[RESPONSE]RogerGenericS_7,取り掛かる。,
[RESPONSE]RogerGenericS_8,実行中。,
[RESPONSE]RogerGenericS_9,実行中。,
[RESPONSE]RogerGeneric_0,了解。,Generic acknowledgement
[RESPONSE]RogerGeneric_1,了解。,Generic acknowledgement
[RESPONSE]RogerGeneric_10,わかった。,Generic acknowledgement
[RESPONSE]RogerGeneric_11,了解。,Generic acknowledgement
[RESPONSE]RogerGeneric_12,了解。,Generic acknowledgement
[RESPONSE]RogerGeneric_13,わかった。,Generic acknowledgement
[RESPONSE]RogerGeneric_2,了解。,Generic acknowledgement
[RESPONSE]RogerGeneric_3,承知。,Generic acknowledgement
[RESPONSE]RogerGeneric_4,了解だ。,Generic acknowledgement
[RESPONSE]RogerGeneric_5,問題ない。,Generic acknowledgement
[RESPONSE]RogerGeneric_6,承知。,Generic acknowledgement
[RESPONSE]RogerGeneric_7,了解した。,Generic acknowledgement
[RESPONSE]RogerGeneric_8,了解。,Generic acknowledgement
[RESPONSE]RogerGeneric_9,実行中。,Generic acknowledgement
[RESPONSE]StackUpS_0,配置についた,
[RESPONSE]StackUpS_1,準備はいいか？,
[RESPONSE]StackUpS_2,準備よし。,
[RESPONSE]StackUpS_3,進むぞ。,
[RESPONSE]StackUpS_4,配置につく。,
[RESPONSE]StackUpS_5,スタッキング。,
[RESPONSE]StackUpS_6,配置に移動する。,
[RESPONSE]StackUpS_7,配置につく。,
[RESPONSE]StackUp_0,配置についている。,Response to move into position
[RESPONSE]StackUp_1,準備よし。,Response to move into position
[RESPONSE]StackUp_2,準備よし。,Response to move into position
[RESPONSE]StackUp_3,進むぞ。,Response to move into position
[RESPONSE]StackUp_4,配置につく。,Response to move into position
[RESPONSE]StackUp_5,スタッキング。,Response to move into position
[RESPONSE]StackUp_6,配置に移動する。,Response to move into position
[RESPONSE]StackUp_7,配置につく。,Response to move into position
[TELL]Swap_0,俺と交代だ。,Telling another swat AI to swap with them
[TELL]Swap_1,交代。,Telling another swat AI to swap with them
[TELL]Swap_2,俺と替わるんだ。,Telling another swat AI to swap with them
[TELL]Swap_3,替わろう。,Telling another swat AI to swap with them
